date,origin_group,dep_airport,arr_airport,destination,airline,airline_code,dep_time,arr_time,duration,stops,price_value,price_text,scraped_at,source
2026-04-14,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,13:00,14:00,1ชม.0นาที,Direct,1220,"฿1,220",2026-01-28T13:14:29.204055,airpaz.com
2026-04-14,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,07:55,09:00,1ชม.5นาที,Direct,1222,"฿1,222",2026-01-28T13:14:29.244439,airpaz.com
2026-04-15,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,07:55,09:00,1ชม.5นาที,Direct,1076,"฿1,076",2026-01-28T13:14:57.563435,airpaz.com
2026-04-15,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,13:00,14:00,1ชม.0นาที,Direct,1220,"฿1,220",2026-01-28T13:14:57.592764,airpaz.com
2026-04-16,BKKA,BKK,BFV,BFV,Thai AirAsia,FD,15:30,16:35,1ชม.5นาที,Direct,913,฿913,2026-01-28T13:15:26.415061,airpaz.com
2026-04-16,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,13:00,14:00,1ชม.0นาที,Direct,1074,"฿1,074",2026-01-28T13:15:26.443453,airpaz.com
2026-04-16,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,07:55,09:00,1ชม.5นาที,Direct,1076,"฿1,076",2026-01-28T13:15:26.475235,airpaz.com
2026-04-17,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,13:00,14:00,1ชม.0นาที,Direct,1074,"฿1,074",2026-01-28T13:15:54.512296,airpaz.com
2026-04-17,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,07:55,09:00,1ชม.5นาที,Direct,1076,"฿1,076",2026-01-28T13:15:54.545328,airpaz.com
2026-04-18,BKKA,BKK,BFV,BFV,Thai AirAsia,FD,15:30,16:35,1ชม.5นาที,Direct,913,฿913,2026-01-28T13:16:22.589516,airpaz.com
2026-04-18,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,13:00,14:00,1ชม.0นาที,Direct,1074,"฿1,074",2026-01-28T13:16:22.622704,airpaz.com
2026-04-18,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,07:55,09:00,1ชม.5นาที,Direct,1076,"฿1,076",2026-01-28T13:16:22.653283,airpaz.com
2026-04-19,BKKA,DMK,BFV,BFV,Thai AirAsia,FD,13:00,14:00,1ชม.0นาที,Direct,1074,"฿1,074",2026-01-28T13:16:50.692988,airpaz.com
